3400922161419,"IRBESARTAN ZENTIVA 150 mg, comprimé pelliculé",comprimé pelliculé,orale,SANOFI-AVENTIS GROUPE,66173953
3400930152102,"ACIDE ZOLEDRONIQUE ALTAN 5 mg/100 ml, solution pour perfusion",solution pour perfusion,intraveineuse,ALTAN PHARMACEUTICALS (ESPAGNE),66175242
3400936974449,"PAROXETINE EG 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,EG LABO - LABORATOIRES EUROGENERICS,66176497
3400927654398,"RAMIPRIL CRISTERS PHARMA 10 mg, comprimé sécable",comprimé sécable,orale,SUN PHARMA FRANCE,66177542
3400927695490,"RIVASTIGMINE ARROW 9,5 mg/24 heures, dispositif transdermique",dispositif,transdermique,ARROW GENERIQUES,66177624
3400933915674,"SUPPOSITOIRE A LA GLYCERINE GIFRER ADULTES, suppositoire",suppositoire,rectale,GIFRER BARBEZAT,66177695
3400927560446,"FENTANYL TEVA SANTE 12 microgrammes/heure, dispositif transdermique",dispositif,transdermique,TEVA SANTE,66177841
3400930082911,"URAPIDIL STRAGEN LP 60 mg, gélule à libération prolongée",gélule à libération prolongée,orale,STRAGEN-FRANCE,66178466
3400930238776,"RHINEA, solution buvable en récipient unidose",solution buvable,orale,LG HOMEO,66178523
3400930333501,"STEQEYMA 90 mg, solution injectable en stylo prérempli",solution injectable,sous-cutanée,CELLTRION HEALTHCARE HUNGARY (HONGRIE),66178765
3400930248478,"METOPIMAZINE VENIPHARM 7,5 mg SANS SUCRE, comprimé orodispersible édulcoré à laspartam",comprimé orodispersible,orale,VENIPHARM,66179148
3400930747728,"RODOGYL, comprimé pelliculé",comprimé pelliculé,orale,SEPTODONT,66179664
3400927326295,"JAKAVI 20 mg, comprimé",comprimé,orale,NOVARTIS EUROPHARM (IRLANDE),66180136
3400930043578,"ARIPIPRAZOLE SANDOZ 15 mg, comprimé orodispersible",comprimé orodispersible,orale,SANDOZ,66181067
3400936127036,"CIPROFLOXACINE VIATRIS 250 mg, comprimé pelliculé",comprimé pelliculé,orale,VIATRIS SANTE,66182315
3400936582897,"ALPRAZOLAM SANDOZ 0,25 mg, comprimé sécable",comprimé sécable,orale,SANDOZ,66184743
3400941631825,"DOLIPRANETABS 500 mg, comprimé pelliculé",comprimé pelliculé,orale,OPELLA HEALTHCARE FRANCE,66185425
3400930046050,"BISOPROLOL CRISTERS 5 mg, comprimé sécable",comprimé sécable,orale,CRISTERS,66185667
3400927835841,"GLYCEROL/VASELINE/PARAFFINE VIATRIS 15 %/8 %/2 %, crème",crème,cutanée,VIATRIS SANTE,66186609
3400926996659,"TEMOZOLOMIDE VIATRIS 140 mg, gélule",gélule,orale,VIATRIS SANTE,66186993
3400939524450,"PANTOPRAZOLE CRISTERS PHARMA 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),orale,SUN PHARMA FRANCE,66187344
3400930409398,"FONCITRIL 4000, granulés en sachet-dose",granulés,orale,SERP,66187789
3400936729414,"ITRACONAZOLE SANDOZ 100 mg, gélule",gélule,orale,SANDOZ,66188581
3400935836571,"CELIPROLOL CRISTERS 200 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,CRISTERS,66191976
3400938146028,"MINOXIDIL SANDOZ CONSEIL 2 %, solution pour application cutanée",solution pour application,cutanée,SANDOZ,66192398
3400937838474,"MANIDIPINE TEVA 10 mg, comprimé",comprimé,orale,TEVA SANTE,66192569
3400927390920,"MENOPUR 600 UI/ml, poudre et solvant pour solution injectable",poudre et  solvant pour solution injectable,sous-cutanée,FERRING (FRANCE),66192829
3400956614042,"VANCOMYCINE SANDOZ 1 g, poudre pour solution à diluer pour perfusion",poudre pour solution à diluer pour perfusion,intrapéritonéale;intraveineuse,SANDOZ,66193112
3400930297797,"ADZYNMA 500 UI, poudre et solvant pour solution injectable",poudre et  solvant pour solution injectable,intraveineuse,TAKEDA MANUFACTURING AUSTRIA (AUTRICHE),66193589
3400928001184,"CANDESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 16 mg/12,5 mg, comprimé",comprimé,orale,EVOLUPHARM,66194303
3400930256824,"CHLORHEXIDINE/BENZALKONIUM/ALCOOL BENZYLIQUE EG LABO CONSEIL, solution pour application cutanée",solution pour application,cutanée,EG LABO - LABORATOIRES EUROGENERICS,66194520
3400937097628,"NICORETTE MENTHE GLACIALE 4 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée au xylitol et à l'acésulfame potassique",gomme à mâcher médicamenteux(se),voie buccale autre,KENVUE FRANCE,66196012
3400930223932,"PRADAXA 40 mg, granulés enrobés",granulés enrobé,orale,BOEHRINGER INGELHEIM INTERNATIONAL,66196286
3400928002426,"RIVASTIGMINE BIOGARAN 9,5 mg/24 h, dispositif transdermique",dispositif,transdermique,BIOGARAN,66197477
3400937716376,"BECLOMETASONE TEVA 250 microgrammes/dose, solution pour inhalation en flacon pressurisé",solution pour inhalation,inhalée,TEVA SANTE,66202052
3400930243398,"OLAMY, solution injectable",solution injectable,sous-cutanée,WELEDA,66202611
3400938567991,"GLICLAZIDE VIATRIS 30 mg, comprimé à libération modifiée",comprimé à libération modifiée,orale,VIATRIS SANTE,66202636
3400930109915,"PRAMIPEXOLE ZENTIVA LP 0,52 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,ZENTIVA FRANCE,66203033
3400935985293,"LUMIGAN 0,1 mg/ml, collyre en solution",collyre en solution,ophtalmique,ABBVIE DEUTSCHLAND (ALLEMAGNE),66203859
3400939103464,"PREDNISOLONE VIATRIS 20 mg, comprimé orodispersible",comprimé orodispersible,orale,VIATRIS SANTE,66203873
3400949244393,"OXOMEMAZINE CLARIX 0,33 mg/ml, solution buvable édulcorée à lacésulfame potassique",solution buvable,orale,COOPER (ABRÉGÉ DE COOPERATION PHARMACEUTIQUE FRANCAISE),66203898
3400933195878,"CRISTAL ENFANTS, suppositoire",suppositoire,rectale,COOPER (ABRÉGÉ DE COOPERATION PHARMACEUTIQUE FRANCAISE),66204021
3400930190784,"XOSPATA 40 mg, comprimé pelliculé",comprimé pelliculé,orale,ASTELLAS PHARMA EUROPE (PAYS-BAS),66204797
3400930271261,"MOGADON 5 mg, comprimé sécable",comprimé sécable,orale,VIATRIS MEDICAL,66205536
3400930204955,"LENALIDOMIDE STRAGEN 10 mg, gélule",gélule,orale,STRAGEN-FRANCE,66205899
3400955016670,"KOVALTRY 3000 UI, poudre et solvant pour solution injectable",poudre et  solvant pour solution injectable,intraveineuse,BAYER AG (ALLEMAGNE),66206474
3400930161074,"METHYLPREDNISOLONE HIKMA 1 g, poudre pour solution injectable",poudre pour solution injectable,intramusculaire;intraveineuse,HIKMA FARMACEUTICA (PORTUGAL),66207074
3400930247105,"SAPROPTERINE DIPHARMA 100 mg, comprimé pour solution buvable",comprimé pour solution buvable,orale,DIPHARMA ARZNEIMITTEL (ALLEMAGNE),66207359
3400930303566,"NILOTINIB ACCORD 150 mg, gélule",gélule,orale,ACCORD HEALTHCARE (ESPAGNE),66207619
3400930167458,"ORKAMBI 150 mg/188 mg, granulés en sachet",granulés,orale,VERTEX PHARMACEUTICALS (IRELAND),66209488
3400956254958,"PROTOXYDE D'AZOTE MEDICINAL SOL FRANCE, gaz pour inhalation en bouteille",gaz pour inhalation,inhalée,SOL FRANCE,66210572
3400921924008,"CHAMOMILLA VULGARIS 9 CH BOIRON, suppositoire",suppositoire,rectale,BOIRON,66215270
3400955029038,"AFSTYLA 250 UI, poudre et solvant pour solution injectable",poudre et  solvant pour solution injectable,intraveineuse,CSL BEHRING (ALLEMAGNE),66216027
3400939107196,"PREDNISOLONE BIOGARAN 20 mg, comprimé orodispersible",comprimé orodispersible,orale,BIOGARAN,66216486
3400930206003,"RUXIENCE 500 mg, solution à diluer pour perfusion",solution à diluer pour perfusion,intraveineuse,PFIZER EUROPE MA EEIG (BELGIQUE),66217549
3400930101902,"QUETIAPINE CRISTERS LP 50 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,CRISTERS,66219105
3400934314568,"TOPALGIC LP 150 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,NEURAXPHARM FRANCE,66219621
3400930246535,"TELMISARTAN ARROW 40 mg, comprimé sécable",comprimé sécable,orale,ARROW GENERIQUES,66219710
3400927547140,"DIOSMECTITE VIATRIS 3 g, poudre pour suspension buvable en sachet",poudre pour suspension buvable,orale,OY SIMCERE EUROPE (FINLANDE),66221405
3400934136139,"XOLAAM, comprimé à croquer ou à sucer",comprimé à croquer,orale,SUN PHARMA FRANCE,66221622
3400938069044,"FLUOXETINE ARROW 20 mg, comprimé dispersible sécable",comprimé dispersible sécable,orale,ARROW GENERIQUES,66221750
3400930166116,"ANAPEN 500 microgrammes/0,3 ml, solution injectable en seringue préremplie",solution injectable,intramusculaire,BIOPROJET,66223317
3400941715143,"NICORANDIL BIOGARAN 10 mg, comprimé sécable",comprimé sécable,orale,BIOGARAN,66224312
3400930048252,"RASAGILINE KRKA 1 mg, comprimé",comprimé,orale,KRKA (SLOVENIE),66225439
3400934823824,"ELUDRILPRO, solution pour bain de bouche",solution pour bain de bouche,voie buccale autre,PIERRE FABRE MEDICAMENT,66226772
3400930307762,"CANDESARTAN VIATRIS SANTE 16 mg, comprimé sécable",comprimé sécable,orale,VIATRIS SANTE,66226847
3400934243158,"DYSALFA 5 mg, comprimé",comprimé,orale,AMDIPHARM,66227027
3400933563585,"NAABAK 4,9 POUR CENT, collyre en solution",collyre en solution,ophtalmique,THEA,66227034
3400949295371,"EXEMESTANE ACCORD 25 mg, comprimé pelliculé",comprimé pelliculé,orale,ACCORD HEALTHCARE FRANCE,66227664
3400930183236,"LOPERAMIDE EG CONSEIL 2 mg, comprimé orodispersible",comprimé orodispersible,orale,EG LABO - LABORATOIRES EUROGENERICS,66227760
3400938365849,"KETOCONAZOLE ARROW 2 %, gel en sachet-dose",gel,cutanée,ARROW GENERIQUES,66227874
3400957402914,"CONFIDEX 500 UI, poudre et solvant pour solution injectable",poudre et  solvant pour solution injectable,intraveineuse,CSL BEHRING (ALLEMAGNE),66228022
3400930189788,"LACOSAMIDE SANDOZ 50 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,66230799
3400956383450,"SALBUTAMOL VIATRIS 5 mg/5 ml, solution pour perfusion",solution pour perfusion,intraveineuse,VIATRIS SANTE,66231292
3400930233078,"MIDAZOLAM AGUETTANT 1 mg/ml, solution injectable",solution injectable pour perfusion ou,intramusculaire;intraveineuse;rectale;sous-cutanée,AGUETTANT,66231933
3400930023891,"ARIPIPRAZOLE ZENTIVA 10 mg, comprimé",comprimé,orale,ZENTIVA (REPUBLIQUE TCHEQUE),66232519
3400930105733,"PERINDOPRIL TOSILATE/INDAPAMIDE TEVA 10 mg/2,5 mg, comprimé pelliculé",comprimé pelliculé,orale,TEVA SANTE,66233813
3400930058398,"CINACALCET ZENTIVA 60 mg, comprimé pelliculé",comprimé pelliculé,orale,ZENTIVA FRANCE,66234776
3400930267479,"CHOLECALCIFEROL BIOGARAN 50 000 UI, solution buvable en ampoule",solution buvable,orale,BIOGARAN,66236866
3400931747239,"PARKINANE LP 5 mg, gélule à libération prolongée",gélule à libération prolongée,orale,CNX THERAPEUTICS FRANCE,66238671
3400930210628,"RHINOFEBRAL SANS SUCRE, poudre pour solution buvable en sachet édulcorée à laspartam",poudre pour solution buvable,orale,KENVUE FRANCE,66238760
3400936882447,"ECONAZOLE SANDOZ 1 POUR CENT, poudre pour application cutanée",poudre pour application,cutanée,SANDOZ,66240875
3400936143234,"SULPIRIDE TEVA 200 mg, comprimé sécable",comprimé sécable,orale,TEVA SANTE,66241856
3400930046173,"BISOPROLOL CRISTERS 7,5 mg, comprimé sécable",comprimé sécable,orale,CRISTERS,66242285
3400955059776,"SPECTRILA 10 000 U, poudre pour solution à diluer pour perfusion",poudre pour solution à diluer pour perfusion,intraveineuse,MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE),66242506
3400930192689,"BUVIDAL 16 mg, solution injectable à libération prolongée",solution injectable à libération prolongée,sous-cutanée,CAMURUS (SUEDE),66242591
3400933799229,"FENTANYL ZENTIVA 12 microgrammes/heure, dispositif transdermique",dispositif,transdermique,ZENTIVA FRANCE,66243024
3400934726569,"CHLORHEXIDINE AQUEUSE STERILE GILBERT 0,2 %, solution pour application cutanée en récipient unidose",solution,cutanée,LABORATOIRES GILBERT,66245331
3400930152669,"EVEROLIMUS ARROW 10 mg, comprimé",comprimé,orale,EUGIA PHARMA (MALTA) (MALTE),66246173
3400937071024,"RINOCLENIL 100 microgrammes/dose, suspension pour pulvérisation nasale",suspension pour pulvérisation,nasale,CHIESI,66248181
3400922094779,"VALSARTAN ZYDUS 40 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,ZYDUS FRANCE,66248854
3400930293584,"EZETIMIBE/ATORVASTATINE SANDOZ 10 mg/80 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,66250645
3400938123135,"PIPERACILLINE TAZOBACTAM VIATRIS 2 g/0,25 g, poudre pour solution pour perfusion",poudre pour solution pour perfusion,intraveineuse,VIATRIS SANTE,66252571
3400938016925,"GLIMEPIRIDE TEVA SANTE 2 mg, comprimé",comprimé,orale,TEVA SANTE,66252856
3400930304013,"APREMILAST ACCORD 30 mg, comprimé pelliculé",comprimé pelliculé,orale,ACCORD HEALTHCARE (ESPAGNE),66253470
3400926774974,"METOJECT 15 mg/0,3 ml, solution injectable en seringue préremplie",solution injectable,intramusculaire;intraveineuse;sous-cutanée,MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE),66253794
3400937901499,"CETIRIZINE ARROW 10 mg/mL, solution buvable en gouttes",solution buvable en gouttes,orale,ARROW GENERIQUES,66255336
3400957270896,"CIPROFLOXACINE PANPHARMA 400 mg/200 mL, solution pour perfusion",solution pour perfusion,intraveineuse,PANPHARMA,66255471
3400936350700,"EMEND 80 mg, gélule",gélule,orale,MERCK SHARP & DOHME (PAYS-BAS),66256064
3400949642557,"OFLOXACINE BIOGARAN 1,5 mg/0,5 ml, solution pour instillation auriculaire en récipient unidose",solution,auriculaire,BIOGARAN,66256370
3400935660381,"CLIMASTON 1 mg/5 mg, comprimé pelliculé",comprimé pelliculé,orale,THERAMEX IRELAND (IRLANDE),66257038
3400937480642,"GLIMEPIRIDE SANDOZ 1 mg, comprimé sécable",comprimé sécable,orale,SANDOZ,66258186
3400926704896,"TOVIAZ 8 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,PFIZER EUROPE MA EEIG (BELGIQUE),66259498
3400930306888,"ELTROMBOPAG VIATRIS 75 mg, comprimé pelliculé",comprimé pelliculé,orale,VIATRIS (IRLANDE),66260155
3400930107089,"BEPANTHENE 250 mg/ml, solution injectable I.M.",solution injectable,intramusculaire,BAYER HEALTHCARE,66261549
3400938146776,"INCRELEX 10 mg/ml, solution injectable",solution injectable,sous-cutanée,ESTEVE PHARMACEUTICALS (ESPAGNE),66263258
3400938002157,"GABAPENTINE EG LABO 100 mg, gélule",gélule,orale,EG LABO - LABORATOIRES EUROGENERICS,66263322
3400955079248,IOFLUPANE (123I) ROTOP 74 MBq/ml solution injectable,solution injectable,intraveineuse,ROTOP RADIOPHARMACY (ALLEMAGNE),66263436
3400930012307,"ADIAZINE 500 mg, comprimé",comprimé,orale,BOUCHARA-RECORDATI,66265330
3400930290347,"OMEPRAZOLE ARROW 20 mg, gélule gastro-résistante",gélule gastro-résistant(e),orale,ARROW GENERIQUES,66266101
3400930278406,"RIZMOIC 200 microgrammes, comprimé pelliculé",comprimé pelliculé,orale,SHIONOGI (PAYS BAS),66266368
3400930284353,"ADAFLEX 5 mg, comprimé",comprimé,orale,AGB-PHARMA (SUEDE),66266560
3400930021668,"PARACETAMOL CRISTERS 1000 mg, comprimé effervescent sécable",comprimé effervescent(e) sécable,orale,CRISTERS,66266717
3400938762532,"OXYNORM 50 mg/ml, solution injectable",solution injectable,intraveineuse;sous-cutanée,MUNDIPHARMA,66268312
3400935737885,"MIANSERINE EG 10 mg, comprimé pelliculé",comprimé pelliculé,orale,EG LABO - LABORATOIRES EUROGENERICS,66268344
3400934423079,"ADRIGYL 10 000 UI/ml, solution buvable en gouttes",solution buvable en gouttes,orale,CRINEX,66269026
3400930307724,"CANDESARTAN VIATRIS SANTE 4 mg, comprimé sécable",comprimé sécable,orale,VIATRIS SANTE,66269186
3400949003334,"UN ALFA 0,25 microgramme, capsule orale",capsule,orale,DIFARMED (ESPAGNE),66270765
3400922087566,"ZELBORAF 240 mg, comprimé pelliculé",comprimé pelliculé,orale,ROCHE REGISTRATION (ALLEMAGNE),66271123
3400935562708,"ANTARENE 5 %, gel",gel,cutanée,ELERTE,66271479
3400930289365,"DABIGATRAN ETEXILATE ZENTIVA K.S. 110 mg, gélule",gélule,orale,ZENTIVA FRANCE,66272549
3400930324622,"PALIPERIDONE BGR 150 mg, suspension injectable à libération prolongée en seringue préremplie",suspension injectable à libération prolongée,intramusculaire,BIOGARAN,66273327
3400930271193,"LOMUSTINE MEDAC 40 mg, gélule",gélule,orale,MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE),66274639
3400933782597,"IMIJECT 6 mg/0,5 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie",solution injectable,sous-cutanée,GLAXOSMITHKLINE,66276750
3400935297297,"CARDENSIEL 3,75 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,MERCK SANTE,66279248
3400930137635,"TCAPS 125 microgrammes, capsule molle",capsule molle,orale,IBSA PHARMA SAS,66280072
3400930111963,"TAMSULOSINE ZENTIVA LAB LP 0,4 mg, gélule à libération prolongée",gélule à libération prolongée,orale,ZENTIVA FRANCE,66281345
3400936251373,"SPIFEN 400 mg, comprimé pelliculé",comprimé pelliculé,orale,ZAMBON FRANCE,66281427
3400956316274,"SEVORANE, liquide pour inhalation par vapeur",liquide pour inhalation par vapeur,inhalée,ABBVIE,66282739
3400930153802,"CHOLECALCIFEROL CRISTERS 100 000 UI, solution buvable en ampoule",solution buvable,orale,CRISTERS,66282810
3400922468860,"CORYZALIA, comprimé orodispersible",comprimé orodispersible,sublinguale,BOIRON,66282874
3400935502506,"BRONCHOKOD 2 POUR CENT ENFANTS, sirop",sirop,orale,EG LABO - LABORATOIRES EUROGENERICS,66283015
3400934090950,"THAIS 25 microgrammes/24 heures, dispositif transdermique",dispositif,transdermique,BESINS HEALTHCARE FRANCE,66283307
3400930079522,"CETIRIZINE TEVA SANTE 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,TEVA SANTE,66283563
3400927655050,"ORABLOC 40 mg/ml ADRENALINEE au 1/200 000, solution injectable",solution injectable,dentaire,PIERREL (ITALIE),66284448
3400927421020,"DICLOFENAC ARROW 1 %, gel",gel,cutanée,ARROW GENERIQUES,66284708
3400937006200,"RAMIPRIL VIATRIS 2,5 mg, comprimé sécable",comprimé sécable,orale,VIATRIS SANTE,66285105
3400936987746,"AMINOMIX 500 E, solution pour perfusion",solution et  solution pour perfusion,intraveineuse,FRESENIUS KABI FRANCE,66286011
3400927841293,"PERINDOPRIL ARGININE BIOGARAN 10 mg, comprimé pelliculé",comprimé pelliculé,orale,BIOGARAN,66286285
3400937718097,"CHAMPIX 0,5 mg et 1 mg, comprimé pelliculé",comprimé pelliculé et  comprimé pelliculé,orale,PFIZER EUROPE MA EEIG (BELGIQUE),66287152
3400956334773,"DOBUTAMINE PANPHARMA 250 mg/20 ml, solution à diluer pour perfusion",solution à diluer pour perfusion,intraveineuse,PANPHARMA,66288464
3400938959482,"BRIMONIDINE EG 0,2 % (2 mg/ml), collyre en solution",collyre en solution,ophtalmique,EG LABO - LABORATOIRES EUROGENERICS,66289783
3400921944457,"RIVASTIGMINE BIOGARAN 1,5 mg, gélule",gélule,orale,BIOGARAN,66290166
3400927723049,"LIDOCAINE AGUETTANT 20 mg/ml SANS CONSERVATEUR, solution injectable",solution injectable,infiltration;intramusculaire;intraveineuse;périarticulaire;péridurale;périneurale;sous-cutanée,AGUETTANT,66290522
3400930298503,"NINTEDANIB ACCORD 150 mg, capsule molle",capsule molle,orale,ACCORD HEALTHCARE (ESPAGNE),66291777
3400934164682,"RILUTEK 50 mg, comprimé pelliculé",comprimé pelliculé,orale,SANOFI WINTHROP INDUSTRIE,66292199
3400930010211,"AMOROLFINE VIATRIS CONSEIL 5 %, vernis à ongles médicamenteux",vernis à ongles médicamenteux(se),cutanée,VIATRIS SANTE,66292968
3400927419188,"PHEBURANE 483 mg/g, granulés",granulés,orale,EUROCEPT INTERNATIONAL (PAYS-BAS),66294104
3400930064665,"GABAPENTINE BIOGARAN 100 mg, gélule",gélule,orale,BIOGARAN,66295505
3400933471705,"ROACCUTANE 0,05 POUR CENT, gel pour application locale",gel pour application,cutanée,SERP,66296030
3400935850249,"XYZALL 5 mg, comprimé pelliculé",comprimé pelliculé,orale,UCB PHARMA,66296411
3400930245071,"ENOXAPARINE TEVA 8000 UI (80 mg)/0,8 mL, solution injectable en seringue préremplie",solution injectable,intraveineuse;sous-cutanée;voie extracorporelle autre,TEVA (PAYS-BAS),66296817
3400936519275,"PREDNISONE BIOGARAN 5 mg, comprimé sécable",comprimé sécable,orale,BIOGARAN,66297189
3400930278437,"TYENNE 162 mg, solution injectable en stylo prérempli",solution injectable,sous-cutanée,FRESENIUS KABI DEUTSCHLAND (ALLEMAGNE),66297328
3400934130274,"HYTRINE 5 mg, comprimé",comprimé,orale,AMDIPHARM,66297890
3400934318580,"EDEX 20 microgrammes/1 ml, poudre et solvant pour solution injectable (voie intracaverneuse) en cartouche bicompartiment",poudre et  solvant pour solution injectable,intracaverneuse,AMDIPHARM,66297965
3400936690288,"ZOFENILDUO 30 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,orale,MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG,66298483
3400938204650,"CLIMAXOL, solution buvable en gouttes",solution buvable en gouttes,orale,LEHNING,66298750
3400949000128,"COVERAM 10 mg/10 mg, comprimé",comprimé,orale,DIFARMED (ESPAGNE),66299756
3400935919410,"DEBRIDAT 200 mg, comprimé pelliculé",comprimé pelliculé,orale,PFIZER HOLDING FRANCE,66299813
3400934566578,"CARTREX 100 mg, comprimé pelliculé",comprimé pelliculé,orale,ALMIRALL,66300735
3400934429972,"TOBRADEX, collyre en suspension",collyre en suspension,ophtalmique,NOVARTIS PHARMA,66302120
3400958576270,"XOFIGO 1100 kBq/mL, solution injectable",solution injectable,intraveineuse,BAYER AG (ALLEMAGNE),66302387
3400930111161,"BEVITINE 100 mg/2 ml, solution injectable en ampoule",solution injectable,intramusculaire;intraveineuse,DB PHARMA,66303368
3400930303030,"DI-HYDAN 100 mg, comprimé sécable",comprimé sécable,orale,EFISCIENS (MALTE),66303560
3400935199904,"ANTARENE 100 mg, comprimé pelliculé",comprimé pelliculé,orale,ELERTE,66303681
3400930089965,"PREGABALINE ZYDUS 75 mg, gélule",gélule,orale,ZYDUS FRANCE,66304210
3400936807518,"SOTALOL SANDOZ 80 mg, comprimé sécable",comprimé sécable,orale,SANDOZ,66304687
3400930188217,"TAMSULOSINE KRKA LP 0,4 mg, gélule à libération prolongée",gélule à libération prolongée,orale,KRKA (SLOVENIE),66305159
3400936909564,"MIOREL 4 mg/2 ml, solution injectable (IM) en ampoule",solution injectable,intramusculaire,FARMACEUTICO SIT,66305209
3400921750058,"OCTREOTIDE ARROW 500 microgrammes/1 mL, solution injectable/pour perfusion",solution injectable ou pour perfusion,intraveineuse;sous-cutanée,EUGIA PHARMA (MALTA) (MALTE),66306542
3400926674359,"GLYCEROL/VASELINE/PARAFFINE PIERRE FABRE SANTE 15 %/8 %/2 %, crème",crème,cutanée,PIERRE FABRE MEDICAMENT,66306898
3400930243121,"DRAFORA, solution injectable",solution injectable,sous-cutanée,WELEDA,66308543
3400930004425,"UROMITEXAN 600 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,BAXTER,66310626
3400930001424,"SIGNIFOR 40 mg, poudre et solvant pour suspension injectable",poudre et  solvant pour suspension injectable,intramusculaire,RECORDATI RARE DISEASES,66311151
3400932703616,"ASPEGIC ENFANTS 250 mg, poudre pour solution buvable en sachet-dose",poudre pour solution buvable,orale,SUBSTIPHARM,66311831
3400936925304,"ISOFUNDINE, solution pour perfusion",solution pour perfusion,intraveineuse,B BRAUN MELSUNGEN,66312310
3400930299463,"AXITINIB SANDOZ 5 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,66312449
3400930308868,"CHLORURE DE SODIUM 0,9 % AGUETTANT, solution pour perfusion",solution pour perfusion,intraveineuse,AGUETTANT,66313063
3400930289129,"ACIDE ACETYLSALICYLIQUE BIOGARAN 100 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),orale,BIOGARAN,66313736
3400922278254,"GLIMEPIRIDE ARROW GENERIQUES 1 mg, comprimé sécable",comprimé sécable,orale,ARROW GENERIQUES,66315000
3400922105239,"CANDESARTAN/HYDROCHLOROTHIAZIDE EG LABO 16 mg/12,5 mg, comprimé",comprimé,orale,EG LABO - LABORATOIRES EUROGENERICS,66315178
3400930305966,"RISPERIDONE VIATRIS 2 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,VIATRIS SANTE,66315751
3400930217443,"OXLUMO 94,5 mg/0,5mL, solution injectable",solution injectable,sous-cutanée,ALNYLAM NETHERLANDS (PAYS-BAS),66316458
3400926827885,"DICLOFENAC SANDOZ 1 %, gel en flacon pressurisé",gel,cutanée,SANDOZ,66316885
3400935531650,"TAKADOL 100 mg, comprimé effervescent sécable",comprimé effervescent(e) sécable,orale,EXPANSCIENCE,66317033
3400939526690,"FLUCONAZOLE CRISTERS 100 mg, gélule",gélule,orale,CRISTERS,66318142
3400938825558,"DICLOFENAC TEVA CLASSICS 1 %, gel",gel,cutanée,TEVA SANTE,66319116
3400949954391,"REPAGLINIDE BIOGARAN 1 mg, comprimé sécable",comprimé sécable,orale,BIOGARAN,66319269
3400939254487,"METFORMINE CRISTERS PHARMA 1000 mg, comprimé pelliculé",comprimé pelliculé,orale,BLUEFISH PHARMACEUTICALS (SUEDE),66319493
3400958672873,"ENTYVIO 300 mg, poudre pour solution à diluer pour perfusion",poudre pour solution à diluer pour perfusion,intraveineuse,TAKEDA PHARMA (DANEMARK),66320218
3400938817164,"CITALOPRAM ZYDUS 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,ZYDUS FRANCE,66320467
3400949004935,"NATRIXAM 1,5 mg/5 mg, comprimé à libération modifiée",comprimé à libération modifiée,orale,BB FARMA (ITALIE),66321989
3400930109731,"BETNESOL 0,50 mg, comprimé effervescent",comprimé effervescent(e),orale,ALFASIGMA (ITALIE),66322048
3400937294287,"LISINOPRIL/HYDROCHLOROTHIAZIDE SANDOZ 20 mg/12,5 mg, comprimé sécable",comprimé sécable,orale,SANDOZ,66322824
3400927396083,"CLOPIDOGREL ARROW 75 mg, comprimé pelliculé",comprimé pelliculé,orale,ARROW GENERIQUES,66324953
3400936341654,"BACTROBAN 2 %, pommade nasale",pommade,nasale,GLAXOSMITHKLINE,66325311
3400938041538,"ERAZABAN 100 mg/g, crème",crème,cutanée,PHOENIX HEALTHCARE (IRLANDE),66326694
3400930247037,"ALDURAZYME 100 U/ml, solution à diluer pour perfusion",solution à diluer pour perfusion,intraveineuse,SANOFI (PAYS-BAS),66328396
3400941915406,"TELMISARTAN SANDOZ 80 mg, comprimé",comprimé,orale,SANDOZ,66328738
3400922206226,"CANDESARTAN HCS 16 mg, comprimé",comprimé,orale,HCS (BELGIQUE),66329046
